layup,specimen,cycles,load_kips,condition,boundary_code,boundary_label,repetition,actuator,sensor,path_id,excitation_amplitude,excitation_frequency_khz,gain,sampling_rate_mhz,filename,amplitude_max,amplitude_min,amplitude_pp,rms,energy,mean,std,variance,skewness,kurtosis,zero_crossing_rate,dominant_frequency,spectral_centroid,spectral_bandwidth,envelope_max,envelope_mean,toa_index,signal_length
1,11,0,2.0,loaded,1,loaded,12,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_12.mat,-1.528291382335567e-15,-1.528291382335567e-15,0.0,1.528291382335567e-15,2.3356745493211584e-30,-1.528291382335567e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528291382335567e-15,1.528291382335567e-15,1,1
1,11,0,2.0,loaded,1,loaded,12,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_12.mat,2.389581588158052e-16,2.389581588158052e-16,0.0,2.389581588158052e-16,5.710100166463957e-32,2.389581588158052e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389581588158052e-16,2.389581588158052e-16,1,1
1,11,0,2.0,loaded,1,loaded,12,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_12.mat,-7.441828186668942e-16,-7.441828186668942e-16,0.0,7.441828186668942e-16,5.538080675990035e-31,-7.441828186668942e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.441828186668942e-16,7.441828186668942e-16,1,1
1,11,0,2.0,loaded,1,loaded,12,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_12.mat,-2.7484186259328636e-15,-2.7484186259328636e-15,0.0,2.7484186259328636e-15,7.55380494337469e-30,-2.7484186259328636e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7484186259328636e-15,2.7484186259328636e-15,1,1
1,11,0,2.0,loaded,1,loaded,12,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_12.mat,1.8726543211076974e-15,1.8726543211076974e-15,0.0,1.8726543211076974e-15,3.506834206363331e-30,1.8726543211076974e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8726543211076974e-15,1.8726543211076974e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_13.mat,5.204170427930421e-15,5.204170427930421e-15,0.0,5.204170427930421e-15,2.7083389842945504e-29,5.204170427930421e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204170427930421e-15,5.204170427930421e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_13.mat,-5.042027993035214e-15,-5.042027993035214e-15,0.0,5.042027993035214e-15,2.542204628255071e-29,-5.042027993035214e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.042027993035214e-15,5.042027993035214e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_13.mat,2.5587171270657905e-15,2.5587171270657905e-15,0.0,2.5587171270657905e-15,6.547033336339813e-30,2.5587171270657905e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5587171270657905e-15,2.5587171270657905e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_13.mat,-6.305719835175694e-16,-6.305719835175694e-16,0.0,6.305719835175694e-16,3.976210263972818e-31,-6.305719835175694e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.305719835175694e-16,6.305719835175694e-16,1,1
1,11,0,2.504,loaded,1,loaded,13,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_13.mat,-2.3627475843890355e-16,-2.3627475843890355e-16,0.0,2.3627475843890355e-16,5.582576147536223e-32,-2.3627475843890355e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3627475843890355e-16,2.3627475843890355e-16,1,1
1,11,0,2.504,loaded,1,loaded,13,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_13.mat,-1.0180590637003106e-15,-1.0180590637003106e-15,0.0,1.0180590637003106e-15,1.0364442571823531e-30,-1.0180590637003106e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0180590637003106e-15,1.0180590637003106e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_13.mat,-1.298603152094513e-16,-1.298603152094513e-16,0.0,1.298603152094513e-16,1.6863701466298047e-32,-1.298603152094513e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298603152094513e-16,1.298603152094513e-16,1,1
1,11,0,2.998,loaded,1,loaded,14,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_14.mat,5.925815393936773e-15,5.925815393936773e-15,0.0,5.925815393936773e-15,3.511528808301803e-29,5.925815393936773e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925815393936773e-15,5.925815393936773e-15,1,1
1,11,0,2.998,loaded,1,loaded,14,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_14.mat,-2.461952083171459e-16,-2.461952083171459e-16,0.0,2.461952083171459e-16,6.061208059832288e-32,-2.461952083171459e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.461952083171459e-16,2.461952083171459e-16,1,1
1,11,0,2.998,loaded,1,loaded,14,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_14.mat,4.23792945181134e-15,4.23792945181134e-15,0.0,4.23792945181134e-15,1.7960046038529962e-29,4.23792945181134e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23792945181134e-15,4.23792945181134e-15,1,1
1,11,0,2.998,loaded,1,loaded,14,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_14.mat,3.894454203567932e-16,3.894454203567932e-16,0.0,3.894454203567932e-16,1.5166773543687935e-31,3.894454203567932e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.894454203567932e-16,3.894454203567932e-16,1,1
1,11,0,2.998,loaded,1,loaded,14,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_14.mat,-2.4435206462392056e-16,-2.4435206462392056e-16,0.0,2.4435206462392056e-16,5.970793148597265e-32,-2.4435206462392056e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4435206462392056e-16,2.4435206462392056e-16,1,1
1,11,0,2.998,loaded,1,loaded,14,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_14.mat,4.335033308884573e-15,4.335033308884573e-15,0.0,4.335033308884573e-15,1.8792513789138727e-29,4.335033308884573e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335033308884573e-15,4.335033308884573e-15,1,1
1,11,0,2.998,loaded,1,loaded,14,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_14.mat,-9.382279024874873e-16,-9.382279024874873e-16,0.0,9.382279024874873e-16,8.8027159700607e-31,-9.382279024874873e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.382279024874873e-16,9.382279024874873e-16,1,1
1,11,0,3.498,loaded,1,loaded,15,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_15.mat,4.85722573273506e-16,4.85722573273506e-16,0.0,4.85722573273506e-16,2.359264181874364e-31,4.85722573273506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85722573273506e-16,4.85722573273506e-16,1,1
1,11,0,3.498,loaded,1,loaded,15,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_15.mat,-2.995108501491206e-16,-2.995108501491206e-16,0.0,2.995108501491206e-16,8.970674935704898e-32,-2.995108501491206e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.995108501491206e-16,2.995108501491206e-16,1,1
1,11,0,3.498,loaded,1,loaded,15,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_15.mat,4.4521678010944754e-15,4.4521678010944754e-15,0.0,4.4521678010944754e-15,1.9821798129102416e-29,4.4521678010944754e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4521678010944754e-15,4.4521678010944754e-15,1,1
1,11,0,3.498,loaded,1,loaded,15,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_15.mat,1.2602766052971504e-15,1.2602766052971504e-15,0.0,1.2602766052971504e-15,1.5882971218593093e-30,1.2602766052971504e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2602766052971504e-15,1.2602766052971504e-15,1,1
1,11,0,3.498,loaded,1,loaded,15,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_15.mat,-1.8687782983410617e-15,-1.8687782983410617e-15,0.0,1.8687782983410617e-15,3.492332328350514e-30,-1.8687782983410617e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8687782983410617e-15,1.8687782983410617e-15,1,1
1,11,0,3.498,loaded,1,loaded,15,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_15.mat,-3.4125466666888593e-15,-3.4125466666888593e-15,0.0,3.4125466666888593e-15,1.1645474752329245e-29,-3.4125466666888593e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4125466666888593e-15,3.4125466666888593e-15,1,1
1,11,0,3.498,loaded,1,loaded,15,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_15.mat,-7.494293407421873e-16,-7.494293407421873e-16,0.0,7.494293407421873e-16,5.616443367652695e-31,-7.494293407421873e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.494293407421873e-16,7.494293407421873e-16,1,1
1,11,0,3.999,loaded,1,loaded,16,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_16.mat,-7.230327447871332e-15,-7.230327447871332e-15,0.0,7.230327447871332e-15,5.227763500344157e-29,-7.230327447871332e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.230327447871332e-15,7.230327447871332e-15,1,1
1,11,0,3.999,loaded,1,loaded,16,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_16.mat,2.4057362005280858e-15,2.4057362005280858e-15,0.0,2.4057362005280858e-15,5.78756666653131e-30,2.4057362005280858e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4057362005280858e-15,2.4057362005280858e-15,1,1
1,11,0,3.999,loaded,1,loaded,16,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_16.mat,-3.801646497603173e-15,-3.801646497603173e-15,0.0,3.801646497603173e-15,1.445251609273847e-29,-3.801646497603173e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.801646497603173e-15,3.801646497603173e-15,1,1
1,11,0,3.999,loaded,1,loaded,16,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_16.mat,3.131175874138137e-16,3.131175874138137e-16,0.0,3.131175874138137e-16,9.804262354784725e-32,3.131175874138137e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.131175874138137e-16,3.131175874138137e-16,1,1
1,11,0,3.999,loaded,1,loaded,16,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_16.mat,-1.0340578220080499e-17,-1.0340578220080499e-17,0.0,1.0340578220080499e-17,1.0692755792560317e-34,-1.0340578220080499e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0340578220080499e-17,1.0340578220080499e-17,1,1
1,11,0,3.999,loaded,1,loaded,16,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_16.mat,-1.947803084188099e-15,-1.947803084188099e-15,0.0,1.947803084188099e-15,3.79393685477267e-30,-1.947803084188099e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.947803084188099e-15,1.947803084188099e-15,1,1
1,11,0,3.999,loaded,1,loaded,16,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_16.mat,-9.206909323475343e-16,-9.206909323475343e-16,0.0,9.206909323475343e-16,8.47671792906972e-31,-9.206909323475343e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.206909323475343e-16,9.206909323475343e-16,1,1
1,11,0,4.5,loaded,1,loaded,17,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_17.mat,-3.747002708109903e-15,-3.747002708109903e-15,0.0,3.747002708109903e-15,1.404002929458295e-29,-3.747002708109903e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.747002708109903e-15,3.747002708109903e-15,1,1
1,11,0,4.5,loaded,1,loaded,17,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_17.mat,1.2006915644027782e-14,1.2006915644027782e-14,0.0,1.2006915644027782e-14,1.441660232827991e-28,1.2006915644027782e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2006915644027782e-14,1.2006915644027782e-14,1,1
1,11,0,4.5,loaded,1,loaded,17,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_17.mat,-7.8236028766554e-16,-7.8236028766554e-16,0.0,7.8236028766554e-16,6.120876197161065e-31,-7.8236028766554e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8236028766554e-16,7.8236028766554e-16,1,1
1,11,0,4.5,loaded,1,loaded,17,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_17.mat,-2.7712207528729493e-16,-2.7712207528729493e-16,0.0,2.7712207528729493e-16,7.679664461153716e-32,-2.7712207528729493e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7712207528729493e-16,2.7712207528729493e-16,1,1
1,11,0,4.5,loaded,1,loaded,17,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_17.mat,-6.452751202291884e-15,-6.452751202291884e-15,0.0,6.452751202291884e-15,4.163799807867936e-29,-6.452751202291884e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.452751202291884e-15,6.452751202291884e-15,1,1
1,11,0,4.5,loaded,1,loaded,17,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_17.mat,6.946456214060315e-15,6.946456214060315e-15,0.0,6.946456214060315e-15,4.825325393385716e-29,6.946456214060315e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.946456214060315e-15,6.946456214060315e-15,1,1
1,11,0,4.5,loaded,1,loaded,17,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_17.mat,1.2301086798477412e-15,1.2301086798477412e-15,0.0,1.2301086798477412e-15,1.5131673642367526e-30,1.2301086798477412e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2301086798477412e-15,1.2301086798477412e-15,1,1
1,11,0,5.004,loaded,1,loaded,18,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_18.mat,1.111610803405938e-14,1.111610803405938e-14,0.0,1.111610803405938e-14,1.235678578248795e-28,1.111610803405938e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111610803405938e-14,1.111610803405938e-14,1,1
1,11,0,5.004,loaded,1,loaded,18,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_18.mat,-4.679010000632755e-15,-4.679010000632755e-15,0.0,4.679010000632755e-15,2.1893134586021335e-29,-4.679010000632755e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.679010000632755e-15,4.679010000632755e-15,1,1
1,11,0,5.004,loaded,1,loaded,18,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_18.mat,8.118505867571457e-16,8.118505867571457e-16,0.0,8.118505867571457e-16,6.591013752179218e-31,8.118505867571457e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.118505867571457e-16,8.118505867571457e-16,1,1
1,11,0,5.004,loaded,1,loaded,18,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_18.mat,-1.3123183095764546e-15,-1.3123183095764546e-15,0.0,1.3123183095764546e-15,1.7221793456496032e-30,-1.3123183095764546e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3123183095764546e-15,1.3123183095764546e-15,1,1
1,11,0,5.004,loaded,1,loaded,18,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_18.mat,4.1083130820906977e-16,4.1083130820906977e-16,0.0,4.1083130820906977e-16,1.6878236380477568e-31,4.1083130820906977e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1083130820906977e-16,4.1083130820906977e-16,1,1
1,11,0,5.004,loaded,1,loaded,18,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_18.mat,1.201306171509306e-15,1.201306171509306e-15,0.0,1.201306171509306e-15,1.443136517706346e-30,1.201306171509306e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.201306171509306e-15,1.201306171509306e-15,1,1
1,11,0,5.004,loaded,1,loaded,18,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_18.mat,1.078401690862707e-15,1.078401690862707e-15,0.0,1.078401690862707e-15,1.1629502068555454e-30,1.078401690862707e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078401690862707e-15,1.078401690862707e-15,1,1
1,11,0,5.498,loaded,1,loaded,19,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_19.mat,9.353628982466944e-15,9.353628982466944e-15,0.0,9.353628982466944e-15,8.74903751416456e-29,9.353628982466944e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.353628982466944e-15,9.353628982466944e-15,1,1
1,11,0,5.498,loaded,1,loaded,19,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_19.mat,-1.231894902926911e-14,-1.231894902926911e-14,0.0,1.231894902926911e-14,1.5175650518573036e-28,-1.231894902926911e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231894902926911e-14,1.231894902926911e-14,1,1
1,11,0,5.498,loaded,1,loaded,19,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_19.mat,9.43689570931383e-16,9.43689570931383e-16,0.0,9.43689570931383e-16,8.905500062846579e-31,9.43689570931383e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43689570931383e-16,9.43689570931383e-16,1,1
1,11,0,5.498,loaded,1,loaded,19,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_19.mat,1.2130053905767824e-15,1.2130053905767824e-15,0.0,1.2130053905767824e-15,1.4713820775683323e-30,1.2130053905767824e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2130053905767824e-15,1.2130053905767824e-15,1,1
1,11,0,5.498,loaded,1,loaded,19,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_19.mat,-1.1965848098613105e-15,-1.1965848098613105e-15,0.0,1.1965848098613105e-15,1.4318152071908286e-30,-1.1965848098613105e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1965848098613105e-15,1.1965848098613105e-15,1,1
1,11,0,5.498,loaded,1,loaded,19,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_19.mat,-1.2102847207502015e-15,-1.2102847207502015e-15,0.0,1.2102847207502015e-15,1.4647891052813933e-30,-1.2102847207502015e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2102847207502015e-15,1.2102847207502015e-15,1,1
1,11,0,5.498,loaded,1,loaded,19,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_19.mat,3.3258714792622213e-15,3.3258714792622213e-15,0.0,3.3258714792622213e-15,1.1061421096569876e-29,3.3258714792622213e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3258714792622213e-15,3.3258714792622213e-15,1,1
1,11,0,1.002,loaded,1,loaded,2,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_2.mat,7.674416657721395e-15,7.674416657721395e-15,0.0,7.674416657721395e-15,5.889667103631162e-29,7.674416657721395e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.674416657721395e-15,7.674416657721395e-15,1,1
1,11,0,1.002,loaded,1,loaded,2,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_2.mat,-1.000558685383679e-14,-1.000558685383679e-14,0.0,1.000558685383679e-14,1.0011176828967159e-28,-1.000558685383679e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000558685383679e-14,1.000558685383679e-14,1,1
1,11,0,1.002,loaded,1,loaded,2,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_2.mat,3.271688475692258e-15,3.271688475692258e-15,0.0,3.271688475692258e-15,1.0703945481977532e-29,3.271688475692258e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.271688475692258e-15,3.271688475692258e-15,1,1
1,11,0,1.002,loaded,1,loaded,2,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_2.mat,4.040604656418978e-15,4.040604656418978e-15,0.0,4.040604656418978e-15,1.6326485989474727e-29,4.040604656418978e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040604656418978e-15,4.040604656418978e-15,1,1
1,11,0,1.002,loaded,1,loaded,2,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_2.mat,-6.609296443471635e-16,-6.609296443471635e-16,0.0,6.609296443471635e-16,4.36827994776868e-31,-6.609296443471635e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609296443471635e-16,6.609296443471635e-16,1,1
1,11,0,1.002,loaded,1,loaded,2,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_2.mat,-8.178814613415963e-16,-8.178814613415963e-16,0.0,8.178814613415963e-16,6.6893008480626515e-31,-8.178814613415963e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.178814613415963e-16,8.178814613415963e-16,1,1
1,11,0,1.002,loaded,1,loaded,2,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_2.mat,-1.3460369971407538e-15,-1.3460369971407538e-15,0.0,1.3460369971407538e-15,1.8118155976716975e-30,-1.3460369971407538e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3460369971407538e-15,1.3460369971407538e-15,1,1
1,11,0,5.998,loaded,1,loaded,20,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_20.mat,1.8041124150158794e-15,1.8041124150158794e-15,0.0,1.8041124150158794e-15,3.2548216060144286e-30,1.8041124150158794e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8041124150158794e-15,1.8041124150158794e-15,1,1
1,11,0,5.998,loaded,1,loaded,20,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_20.mat,-9.430390496278918e-15,-9.430390496278918e-15,0.0,9.430390496278918e-15,8.893226491230773e-29,-9.430390496278918e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430390496278918e-15,9.430390496278918e-15,1,1
1,11,0,5.998,loaded,1,loaded,20,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_20.mat,-1.685283856911468e-15,-1.685283856911468e-15,0.0,1.685283856911468e-15,2.8401816783663937e-30,-1.685283856911468e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.685283856911468e-15,1.685283856911468e-15,1,1
1,11,0,5.998,loaded,1,loaded,20,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_20.mat,1.6102570665754712e-15,1.6102570665754712e-15,0.0,1.6102570665754712e-15,2.5929278204562414e-30,1.6102570665754712e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6102570665754712e-15,1.6102570665754712e-15,1,1
1,11,0,5.998,loaded,1,loaded,20,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_20.mat,-4.165762244705273e-15,-4.165762244705273e-15,0.0,4.165762244705273e-15,1.7353575079411918e-29,-4.165762244705273e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.165762244705273e-15,4.165762244705273e-15,1,1
1,11,0,5.998,loaded,1,loaded,20,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_20.mat,3.4418743354545922e-15,3.4418743354545922e-15,0.0,3.4418743354545922e-15,1.1846498941060991e-29,3.4418743354545922e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4418743354545922e-15,3.4418743354545922e-15,1,1
1,11,0,5.998,loaded,1,loaded,20,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_20.mat,1.8432300905859775e-15,1.8432300905859775e-15,0.0,1.8432300905859775e-15,3.397497166841591e-30,1.8432300905859775e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8432300905859775e-15,1.8432300905859775e-15,1,1
1,11,0,6.501,loaded,1,loaded,21,1,9,1-9,65.0,150.0,37.0,1200000.0,L1S11_0_1_21.mat,-1.0283440765590512e-14,-1.0283440765590512e-14,0.0,1.0283440765590512e-14,1.0574915397940878e-28,-1.0283440765590512e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0283440765590512e-14,1.0283440765590512e-14,1,1
1,11,0,6.501,loaded,1,loaded,21,1,9,1-9,65.0,200.0,29.0,1200000.0,L1S11_0_1_21.mat,-5.955793584005997e-16,-5.955793584005997e-16,0.0,5.955793584005997e-16,3.5471477215287e-31,-5.955793584005997e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.955793584005997e-16,5.955793584005997e-16,1,1
1,11,0,6.501,loaded,1,loaded,21,1,9,1-9,65.0,250.0,22.0,1200000.0,L1S11_0_1_21.mat,1.3270634591222574e-16,1.3270634591222574e-16,0.0,1.3270634591222574e-16,1.7610974245375314e-32,1.3270634591222574e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3270634591222574e-16,1.3270634591222574e-16,1,1
1,11,0,6.501,loaded,1,loaded,21,1,9,1-9,35.0,300.0,19.0,1200000.0,L1S11_0_1_21.mat,5.833007687972014e-16,5.833007687972014e-16,0.0,5.833007687972014e-16,3.402397868794062e-31,5.833007687972014e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833007687972014e-16,5.833007687972014e-16,1,1
1,11,0,6.501,loaded,1,loaded,21,1,9,1-9,15.0,350.0,19.0,1200000.0,L1S11_0_1_21.mat,1.5669431897846753e-15,1.5669431897846753e-15,0.0,1.5669431897846753e-15,2.455310960012573e-30,1.5669431897846753e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5669431897846753e-15,1.5669431897846753e-15,1,1
1,11,0,6.501,loaded,1,loaded,21,1,9,1-9,20.0,400.0,20.0,1200000.0,L1S11_0_1_21.mat,-1.8562269641286475e-15,-1.8562269641286475e-15,0.0,1.8562269641286475e-15,3.445578542358255e-30,-1.8562269641286475e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8562269641286475e-15,1.8562269641286475e-15,1,1
1,11,0,6.501,loaded,1,loaded,21,1,9,1-9,25.0,450.0,20.0,1200000.0,L1S11_0_1_21.mat,-2.033146735821653e-15,-2.033146735821653e-15,0.0,2.033146735821653e-15,4.133685649382243e-30,-2.033146735821653e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033146735821653e-15,2.033146735821653e-15,1,1
