strain4,strain2,strain1,strain3,layup,specimen,specimen_id,fatigue_step,strain_type,filename,sample_index
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,379
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,380
0.0,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,381
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,382
0.0,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,383
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,384
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,385
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,386
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,387
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,388
0.0,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,389
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,390
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,391
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,392
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,393
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,394
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,395
0.0,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,396
0.0,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,397
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,398
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,399
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,400
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,401
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,402
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,403
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,404
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,405
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,406
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,407
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,408
0.0,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,409
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,410
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,411
0.0,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,412
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,413
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,414
0.0,0.002318009078423364,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,415
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,416
0.0,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,417
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,418
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,419
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,420
0.0,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,421
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,422
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,423
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,424
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,425
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,426
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,427
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,428
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,429
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,430
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,431
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,432
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,433
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,434
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,435
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,436
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,437
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,438
0.0,0.002318009078423364,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,439
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,440
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,441
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,442
1.9047657142933333e-06,0.002318009078423364,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,443
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,444
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,445
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,446
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,447
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,448
0.0,0.002318009078423364,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,449
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,450
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,451
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,452
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,453
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,454
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,455
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,456
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,457
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,458
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,459
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,460
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,461
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,462
1.9047657142933333e-06,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,463
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,464
0.0,0.002318009078423364,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,465
0.0,0.002318009078423364,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,466
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,467
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,468
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,469
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,470
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,471
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,472
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,473
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,474
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,475
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,476
0.0,0.002318009078423364,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,477
1.9047657142933333e-06,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,478
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,479
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,480
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,481
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,482
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,483
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,484
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,485
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,486
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,487
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,488
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,489
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,490
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,491
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,492
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,493
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,494
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,495
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,496
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,497
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,498
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,499
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,500
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,501
0.0,0.002318009078423364,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,502
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,503
0.0,0.002318009078423364,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,504
0.0,0.002318009078423364,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,505
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,506
0.0,0.002318009078423364,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,507
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,508
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,509
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,510
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,511
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,512
0.0,0.002318009078423364,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,513
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,514
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,515
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,516
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,517
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,518
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,519
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,520
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,521
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,522
1.9047657142933333e-06,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,523
0.0,0.0023141810033234845,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,524
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,525
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,526
0.0,0.002318009078423364,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,527
0.0,0.002318009078423364,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,528
1.9047657142933333e-06,0.002318009078423364,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,529
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,530
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,531
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,532
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,533
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,534
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,535
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,536
0.0,0.002318009078423364,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,537
0.0,0.0023141810033234845,0.002291213197388017,0.0024003201190650435,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,538
0.0,0.002318009078423364,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,539
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,540
1.9047657142933333e-06,0.002318009078423364,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,541
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,542
0.0,0.002318009078423364,0.002291213197388017,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,543
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,544
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,545
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,546
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,547
0.0,0.002318009078423364,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,548
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,549
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,550
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,551
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,552
0.0,0.002318009078423364,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,553
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,554
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,555
0.0,0.0023141810033234845,0.0022873853371726273,0.002394577027757043,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,556
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,557
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,558
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,559
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,560
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,561
0.0,0.002318009078423364,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,562
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,563
0.0,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,564
0.0,0.0023141810033234845,0.002291213197388017,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,565
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,566
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,567
1.9047657142933333e-06,0.002318009078423364,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,568
0.0,0.0023141810033234845,0.0022873853371726273,0.002394577027757043,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,569
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,570
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,571
0.0,0.0023141810033234845,0.0022873853371726273,0.0023964913838496527,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,572
1.9047657142933333e-06,0.0023141810033234845,0.0022873853371726273,0.002398405747618971,1,11,L1_S11_F,F00,mts_data,L1_S11_F00_DAT.mat,573
